test_site,ji,Model_Type,model_name,house_num,house_name,constraints,prob
Bafodia,15,NullRandom,Random,2,Outside,Spatial + in/out,0.4774774774774775
Bafodia,15,Model,BRT,2,Outside,Spatial + in/out,0.601010101010101
Bafodia,15,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,16,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6666666666666666
Bafodia,16,NullRandom,Random,2,Outside,Spatial + in/out,0.5555555555555556
Bafodia,16,Model,BRT,2,Outside,Spatial + in/out,0.5243243243243243
Bafodia,16,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,17,NullSmart,Buildings,2,Outside,Spatial + in/out,0.56
Bafodia,17,NullRandom,Random,2,Outside,Spatial + in/out,0.5483870967741935
Bafodia,17,Model,BRT,2,Outside,Spatial + in/out,0.5215311004784688
Bafodia,17,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,18,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6363636363636364
Bafodia,18,NullRandom,Random,2,Outside,Spatial + in/out,0.47058823529411764
Bafodia,18,Model,BRT,2,Outside,Spatial + in/out,0.5515463917525774
Bafodia,18,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,19,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5116279069767442
Bafodia,19,NullRandom,Random,2,Outside,Spatial + in/out,0.45555555555555555
Bafodia,19,Model,BRT,2,Outside,Spatial + in/out,0.5380434782608695
Bafodia,19,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,20,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5368421052631579
Bafodia,20,NullRandom,Random,2,Outside,Spatial + in/out,0.5681818181818182
Bafodia,20,Model,BRT,2,Outside,Spatial + in/out,0.5967741935483871
Bafodia,20,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,21,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6435643564356436
Bafodia,21,NullRandom,Random,2,Outside,Spatial + in/out,0.5
Bafodia,21,Model,BRT,2,Outside,Spatial + in/out,0.5597826086956522
Bafodia,21,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,22,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5533980582524272
Bafodia,22,NullRandom,Random,2,Outside,Spatial + in/out,0.4742268041237113
Bafodia,22,Model,BRT,2,Outside,Spatial + in/out,0.5472636815920398
Bafodia,22,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,23,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5979381443298969
Bafodia,23,NullRandom,Random,2,Outside,Spatial + in/out,0.3764705882352941
Bafodia,23,Model,BRT,2,Outside,Spatial + in/out,0.5904255319148937
Bafodia,23,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,24,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6597938144329897
Bafodia,24,NullRandom,Random,2,Outside,Spatial + in/out,0.5591397849462365
Bafodia,24,Model,BRT,2,Outside,Spatial + in/out,0.5671641791044776
Bafodia,24,TS,Optimal,2,Outside,Spatial + in/out,1
